title,classification_id_1,phone,city,city_id_partner,county,county_id_partner,email,website_url,foursquare_url,twitter_url,facebook_url,facebook_url,googleplus_url,company_type,registration_no,location_type,street_type_id,street_number,street,neighbourhood,postcode,latitude,longitude
Montenegro squash centar,10,020 658 340,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Put Radomira Jovanovića,,,42.442575,19.268646
Sport,10,020 664 394,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 11,Slobode,,,42.4395577,19.2625883
Rubicon,10,020 228 358,Podgorica,1032,Podgorica,16,,www.rubiconcycles.com,,,,,,,,,, b.b.,SV. Petra Cetinjskog,,,42.442575,19.268646
Sport line,10,020 238 907,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 4A,Vase Raičkovića,,,42.442575,19.268646
Total sport,10,020 664 096,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 9,Vučedolska,,,42.4416436,19.2601743
Medija sport,10,069 640 994,Tivat,1086,Tivat,18,,,,,,,,,,,, 18,II Dalmatinske,,,42.4303543,18.6987787
Sport,10,030 407 010,Ulcinj,1122,Ulcinj,19,rojev@t-com.me,,,,,,,,,,, b.b.,26. novembra,,,41.9307373,19.2088075
Inter sport,10,052 360 101,Žabljak,114,Žabljak,3,,,,,,,,,,,, b.b.,Narodnih heroja,,,43.157869,19.1229473
Mila,11,030 312 170,Bar,26,Bar,2,tamila@t-com.me,,,,,,,,,,, G9,Jovana Tomaševića,,,42.0995976,19.0937085
No 1,11,067 524 947,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Jovana Tomaševića,,,42.0995976,19.0937085
Karađuzović,11,069 335 067,Bar,26,Bar,2,,,,,,,,,,,, E13,Makedonska,,,42.0988702,19.1021414
Sanja frizerski salon,11,030 352 004,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Makedonska,,,42.0988702,19.1021414
Snežana hair studio,11,030 316 967,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Maršala Tita,,,42.0973778,19.093449
Status,11,030 318 362,Bar,26,Bar,2,,,,,,,,,,,, 5,Maršala Tita D,,,42.0973778,19.093449
Marko&Zoran,11,067 393 321,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Obala Iva Novakovića,,,42.1356986,19.0584657
Ruža,11,030 312 469,Bar,26,Bar,2,,,,,,,,,,,, B7,Požarevačka,,,42.0994931,19.1025545
Beauty,11,030 313 049,Bar,26,Bar,2,,,,,,,,,,,, 5,Rista Lekića,,,42.1011937,19.1021723
San,11,030 313 690,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Tržni centar,,,0,0
Aktuel,11,069 581 779,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Vladimira Rolovića,,,42.0973778,19.093449
Niko,11,030 318 118,Bar,26,Bar,2,,,,,,,,,,,, F42B,Vladimira Rolovića,,,0,0
Stanka,11,030 311 582,Bar,26,Bar,2,,,,,,,,,,,, F2,Vladimira Rolovića,,,42.0973778,19.093449
Beneton,11,067 535 097,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Vuka Karadžića,,,42.1401458,19.0453953
Srđan,11,030 316 683,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Žuta zgrada Škerovića,,,0,0
Dionis Frizerski salon,11,067 439 641,Berane,191,Berane,5,,,,,,,,,,,, b.b.,Miloša Mališića,,,42.8447877,19.872559
Mira,11,051 231 662,Berane,191,Berane,5,,,,,,,,,,,, 28,Mojsija Zečevića,,,42.8452007,19.8754671
Arko,11,069 274 284,Berane,191,Berane,5,,,,,,,,,,,, b.b.,Njegošev trg,,,42.8449726,19.8735863
Marinero,11,069 281 355,Berane,191,Berane,5,,,,,,,,,,,, b.b.,P.C. Evropa,,,42.845,19.8744444
San,11,069 476 432,Berane,191,Berane,5,,,,,,,,,,,, b.b.,SvetogSave,,,42.8471415,19.8737587
Studio M   Berane,11,067 566 289,Berane,191,Berane,5,,,,,,,,,,,, b.b.,Svetosavska,,,42.8457799,19.8762564
Zeče,11,067 886 240,Berane,191,Berane,5,,,,,,,,,,,, b.b.,Vinjicka,,,0,0
Nedeljković,11,069 056 566,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,III Januara,,,43.0337586,19.7470187
Sana,11,067 554 007,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Neđeljka Merđedovića,,,43.037708,19.747931
Ana,11,050 431 547,Bijelo polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Tršova,,,43.0374441,19.7526973
Frizerski salon Ana,11,050 431 547,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Tršova,,,43.0374441,19.7526973
Aida,11,069 486 560,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Živka Žižića,,,43.0353427,19.7487871
Marina,11,067 508 977,Budva,1271,Budva,21,,,,,,,,,,,, Bsp,13. jula,,,42.2880556,18.8425
Revlon studio,11,069 603 172,Budva,1271,Budva,21,,,,,,,,,,,, 54,I Proleterske S,,,42.2933916,18.8481912
Kika Frizer,11,033 454 321,Budva,1271,Budva,21,,,,,,,,,,,, 34.,Jadranski put,,,42.2880556,18.8425
Tika,11,033 454 321,Budva,1271,Budva,21,,,,,,,,,,,, 34,Jadranski put,,,42.2880556,18.8425
Jovana,11,067 873 333,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Jadranski put ,,,42.2880556,18.8425
A,11,067 814 557,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Mainski put,,,42.2960958,18.8459744
Annier,11,068 736 220,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Mainski put,,,42.2960958,18.8459744
Vamp,11,069 482 615,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Nika Anđusa,,,42.2070082,18.9398718
Adm,11,067 550 862,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Proleterska,,,42.2880556,18.8425
Ellite Look,11,067 314 944,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Spotski centar,,,42.289202,18.838624
Black&White,11,033 456 528,Budva,1271,Budva,21,,,,,,,,,,,, 1,Trg Republike,,,42.2880556,18.8425
Bella Donna,11,069 252 574,Budva,1271,Budva,21,,,,,,,,,,,, 2,Trg Sunca,,,42.2872685,18.8421361
Trend,11,069 491 075,Budva,1271,Budva,21,,,,,,,,,,,, 2,Trg Sunca,,,42.2872685,18.8421361
Mirko,11,069 423 505,Cetinje,318,Cetinje,6,,,,,,,,,,,, 27,Bulevar crnogorskih junaka,,,42.3942445,18.9166443
Marina,11,067 825 065,Cetinje,318,Cetinje,6,,,,,,,,,,,, b.b.,Kružni put,,,42.3908879,18.91398
Dragan,11,069 218 775,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, b.b.,Baja Sekulića,,,42.5521813,19.1052166
Nemanja,11,069 272 121,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, b.b.,Bijelog Pavla,,,42.5521694,19.1063297
Vesna,11,069 484 432,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, b.b.,Đoka Kovačevića,,,0,0
Milenijum,11,069 480 815,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, b.b.,IX decembra,,,42.5529084,19.1052729
Mira,11,020 812 033,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, b.b.,Keše Đurovića,,,0,0
Nena,11,069 016 382,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, b.b.,Njegoševa,,,42.5521694,19.1074133
Anđela,11,020 812 506,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, 23,Novice Škerovića,,,0,0
Tondeo,11,067 564 994,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, b.b.,Novice Škerovića,,,0,0
Snežana,11,067 517 601,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Baošići,,,42.4489673,18.6235004
Estela,11,031 683 391,Herceg Novi,429,Herceg Novi,8,montman1018@yahoo.com,,,,,,,,,,, b.b.,Bijela,,,42.451671,18.65129
Danijela,11,031 671 521,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Bijela,,,42.451671,18.65129
Fantazi,11,067 526 005,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Bijela,,,42.451671,18.65129
Srećko Frizerski salon,11,031 348 020,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 9,Braće Pedišića,,,0,0
Florida,11,067 559 808,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,,13,Braće Pedišića ,,,0,0
Anđela,11,069 591 209,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Đenovići,,,42.4369444,18.6019444
Zvijezda,11,031 332 132,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Igalo,,,42.4552778,18.5072222
Dado frizerski salon,11,067 509 086,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 3,Mihaila Muštura,,,0,0
11 Herceg Novi Igalo,11,031 323 695,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 16,Njegoševa,,,42.4524502,18.5332221
Ragazza,11,069 521 950,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 25,Njegoševa,,,42.4524502,18.5332221
Zaga,11,069 487 551,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,ObalaNikole Kovačevića,,,42.4573006,18.5121131
Neda,11,031 331 926,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 18,Save Ilića,,,0,0
Trend,11,031 331 649,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Save Ilića,,,0,0
Terra Noble,11,069 086 966,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Savelića,,,0,0
Svetlana,11,031 324 579,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 2,Srbina,,,42.4561394,18.5360789
Branka,11,031 324 352,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,X Hercegovačke,,,42.4525976,18.5355502
Salon Nina ,11,069 272 345,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, 11,X Hercegovačke,,,42.4525976,18.5355502
San,11,020 864 498,Kolašin,457,Kolašin,9,,,,,,,,,,,, b.b.,IV Proleterske,,,42.8238852,19.5218334
No1,11,032 330 342,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Dobrota,,,42.454,18.768
Talija,11,069 344 003,Kotor,522,Kotor,10,,,,,,,,,,,, 45,Dobrota,,,42.4667075,18.7632751
Tilija,11,069 344 003,Kotor,522,Kotor,10,,,,,,,,,,,, 207,Njegoševa,,,42.4215201,18.7678242
Vesna,11,067 58 00 11,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Rakite,,,0,0
Unisex hairstudio Bajlo,11,032 323 330,Kotor,522,Kotor,10,baylo@t-com.me,www.baylo.net,,,,,,,,,, 466,Stari grad,,,42.4247867,18.7720079
Cut Cut,11,032 322 883,Kotor,522,Kotor,10,zilart@t-com.me,,,,,,,,,,, 278,Stari grad,,,42.4247867,18.7720079
Compa,11,032 322 012,Kotor,522,Kotor,10,,,,,,,,,,,, 420,Stari grad,,,42.4247867,18.7720079
Isidora,11,069 360 180,Kotor,522,Kotor,10,,,,,,,,,,,, 378,Stari grad,,,42.4247867,18.7720079
Mirjana,11,032 322 545,Kotor,522,Kotor,10,injo@t-com.me,,,,,,,,,,, b.b.,Stari grad29. novembra,,,0,0
Vele,11,050 473 183,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Dušana Tomovića,,,42.9639915,19.5833445
Duda Friyerski salon,11,067 388 017,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Njegoševa,,,42.9629983,19.5820543
Kristina ,11,069 050 229,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Njegoševa,,,42.9629983,19.5820543
Profi,11,069 056 401,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Trg Serdara Janka Vukotića,,,42.958611,19.581667
Nona,11,067 503 211 ,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Trgovačka,,,42.9624075,19.5789188
Zorica&Maša,11,067 523 675,Nikšić,645,Nikšić,12,,,,,,,,,,,, 8,Alekse Backovića,,,42.779457,18.9509091
Snežana Senić,11,069 502 188,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Baja Pivljanina,,,42.7799525,18.9482621
Ana,11,040 251 997,Nikšić,645,Nikšić,12,,,,,,,,,,,, A1,Beogradska,,,42.773281,18.94416
Vera,11,069 588 229,Nikšić,645,Nikšić,12,,,,,,,,,,,, P+4,Dragice Pravice,,,42.7786533,18.9494312
Šarm,11,069 508 728,Nikšić,645,Nikšić,12,,,,,,,,,,,, 53 1,IV Crnogorske,,,42.7753707,18.9582186
Salon Nada ,11,069 645 449,Nikšić,645,Nikšić,12,,,,,,,,,,,, 6,Josipa Slade,,,42.773281,18.94416
Verica,11,069 448 391,Nikšić,645,Nikšić,12,,,,,,,,,,,, 13,Karađorđeva,,,42.7744525,18.9471388
Studio Zoran Beba,11,040 215 159,Nikšić,645,Nikšić,12,frizerzoran@t-com.me,www.frizerzoran.t-com.me,,,,,,,,,, 3,Manastirska,,,42.7728768,18.9499019
Beba,11,069 518 573,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,NarodneOmladine,,,42.777731,18.9576186
Bilja,11,069 554 799,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,NarodneOmladine,,,42.777731,18.9576186
Zorica,11,069 400 390 ,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Nikole Tesle,,,42.7753221,18.9544027
Revlon professional D&M,11,069 508 559,Nikšić,645,Nikšić,12,,,,,,,,,,,, 1,Peka Pavlovića,,,42.77921,18.9462244
Trend,11,067 514 409,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Radoja Dakića,,,42.7765546,18.9470923
Branka,11,067 520 291,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Staro Pazarište,,,42.7754363,18.9523602
Studio R,11,067 536 999,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,VI Crnogorske,,,42.7753707,18.9582186
San,11,067 265 177,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,13. jula,,,42.4463286,19.2542818
Panelopa,11,069 794 499,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,27. Marta ,,,42.4255917,19.2489526
Baby Trend,11,067 510 062,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 31,4. jula,,,42.4256769,19.2581331
Iva,11,069 051 669,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,4. jula,,,42.4463286,19.2542818
Nata,11,020 622 377,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 2,4. jula TS,,,42.442575,19.268646
Vjeramima,11,067 517 701,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Admirala Zmajevića,,,42.4289452,19.2744255
Velma,11,067 806 996,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Aerodromska,,,42.431718,19.2796209
Irena,11,069 318 054,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 15,Baja Pivljanina,,,42.442575,19.268646
Akt,11,069 013 505,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 54,Balšića,,,42.4426146,19.2660017
Art modni studio,11,069 013 505,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 21,Balšića,,,42.4408176,19.265015
Džika,11,067 520 318,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 21,Balšića,,,42.4408176,19.265015
Fable,11,067 664 881,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 24,Balšića,,,42.4411287,19.265217
Modni studio Dejo,11,067 550 909,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Balšića,,,42.441042,19.2651513
Dragana,11,020 264 603,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 25,Blaža Jovanovića,,,42.4491155,19.242551
Sanija,11,069 055 425,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 60,Bracana Bracanovića,,,42.4270885,19.2644493
Frizer,11,069 058 237,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 17,Braće Zlatičanina,,,42.442575,19.268646
Arap,11,020 621 777,Podgorica,1032,Podgorica,16,arap@t-com.me,,,,,,,,,,, 173,Bratstva i jedinstva,,,42.4347085,19.2635294
Jasmin,11,020 633 206,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 21,Bratstva i Jedinstva,,,42.4347085,19.2635294
X024,11,020 621 777,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 173,Bratstva i Jedinstva,,,42.4347085,19.2635294
Look by Violeta,11,069 072 002,Podgorica,1032,Podgorica,16,lookbyvioleta@t-com.me,www.lookbyvioleta.com,,,,,,,,,, b.b.,Bul. Džordža Vašingtona,,,42.443818,19.2459051
Vinka,11,020 234 626,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Bul. Džordža Vašingtona,,,42.443818,19.2459051
City Glam,11,069 606 924,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 45,Bul. Ivana Crnojevića,,,42.441623,19.2698633
Grazia Hair studio,11,067 361 561,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 37,Bul. Ivana Crnojevića,,,42.4412649,19.2716417
Mac,11,067 353 198,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Bul. Ivana Crnojevića,,,42.4433431,19.2646216
Olcom,11,020 664 091,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 13,Bul. Ivana Crnojevića,,,42.4423402,19.2674185
Queen style,11,020 230 995,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 89,Bul. Ivana Crnojevića,,,42.4429843,19.2653103
Raza i Pime,11,069 038 756,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 38,Bul. Revolucije,,,42.4403492,19.2492123
Sanja,11,069 052 985,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 58,Bul. Revolucije,,,42.4403492,19.2492123
Gillete,11,069 400 031,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Bul. Svetog Petra Cetinjskog,,,42.4423444,19.251641
Đovani,11,069 025 015,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 58,Bul.Save Kovačevića,,,42.430899,19.2636349
Unisex Studio Mihailović,11,020 624 024,Podgorica,1032,Podgorica,16,boskowww@t-com.me,,,,,,,,,,, b.b.,Crnogorskih Serdara,,,42.4333418,19.2557726
Studio M,11,020 620 242,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Crnogorskih Serdara,,,42.4333418,19.2557726
Gara ,11,020 265 614,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Đoka Miraševića,,,42.4498871,19.2392011
Vesko ,11,069 019 174,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 7,Đoka Miraševića,,,42.4498871,19.2392011
Mađo,11,069 495 689,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 26,DračButa Lekića,,,42.442575,19.268646
Creative studio  Jelena,11,020 235 645,Podgorica,1032,Podgorica,16,frizerzoran@t-com.me,www.frizerzoran.t-com.me,,,,,,,,,, b.b.,Džordža Vašingtona,,,42.443818,19.2459051
Royal frizerski salon,11,020 628 298,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 21,Gavrila Principa,,,42.4380475,19.2849236
M&P Still,11,067 583 172,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 7,Gojka Radonjića,,,42.4373508,19.260524
Aura Barber,11,067 806 657,Podgorica,1032,Podgorica,16,mioaura@gmail.com,,,,,,,,,,, 31,hercegovačka,,,42.4427555,19.2628485
Berbernica Aura,11,067 665 985,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 31,Hercegovačka,,,42.4427555,19.2628485
Dragana,11,020 665 131,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 1,Hercegovačka,,,42.4433095,19.2609565
Figaro frizerski salon,11,020 665 180,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 41,Hercegovačka,,,42.4426028,19.2633409
Twins,11,069 811 381,Podgorica,1032,Podgorica,16,,,,,,,,,,,,88,Hercegovačka,,,42.4418532,19.265709
Ina,11,020 628 876,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 12,II Dalmatinske brigade,,,42.4308968,19.2945035
Dervanović,11,020 243 581,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 23,Ivana Vujoševića,,,42.4405514,19.2511519
Zdenka,11,020 246 664,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 42,Ivana Vujoševića,,,42.4405514,19.2511519
Florida,11,020 641 238,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 14,Jerevanska,,,42.4226969,19.2492647
Amela,11,067 591 227,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Jovana Cvijića,,,42.4463515,19.2457329
Arčon,11,069 460 026,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Jovana Cvijića,,,42.4463515,19.2457329
Creative studio Image,11,020 239 229,Podgorica,1032,Podgorica,16,frizerzoran@t-com.me,www.frizerzoran.t-com.me,,,,,,,,,, 23,Jovana Tomaševića,,,42.445768,19.2572868
Solingen ,11,067 888 456,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 19,Jovana Tomaševića,,,42.445768,19.2572868
2 Fashion,11,069 418 267,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 13,Karađorđeva,,,42.4405981,19.2603
Hairstyle Maja,11,020 665 623,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 13,Karađorđeva,,,42.4405981,19.2603
Elite studio,11,020 664 615,Podgorica,1032,Podgorica,16,frizerzoran@t-com.me,www.frizerzoran.t-com.me,,,,,,,,,,3,Karađorđeva ,,,42.4400632,19.2621364
Free Company,11,020 623 866,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 15,KraljaNikole,,,42.4353767,19.2603166
Fri company,11,020 623 866,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 15,KraljaNikole,,,42.4353767,19.2603166
Bisera,11,067 806 072,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 7,Marka Miljanova,,,42.4395258,19.2660956
Sanja,11,020 264 355,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 8A,Meše Selimovića,,,42.448708,19.2391929
Baby Trend,11,020 442 447,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Mex Centar,,,42.442575,19.268646
Nino,11,067 546 450,Podgorica,1032,Podgorica,16,,,,,,,,,,,, S4,Mila Radunovića,,,42.4487029,19.2568494
Amir,11,067 384 725,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 12,Miljana Vukova,,,42.441042,19.2651513
Raro,11,069 538 258,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,MilošaObilića,,,42.429843,19.2793767
Trendy,11,020 605 490,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 23,MilošaObilića S,,,42.429843,19.2793767
Emin,11,020 634 635,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Mitra Bakića,,,42.431459,19.2667311
Vildana,11,069 536 946,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Mitra Bakića,,,42.431459,19.2667311
Pleasure,11,067 844 441,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 86,Moskovska,,,42.443631,19.2485793
Sneža   frizerski salon,11,067 867 894,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Nikole Kovačevića ,,,42.4478364,19.2433633
Kuća mode i ljepote Zoran,11,020 665 646,Podgorica,1032,Podgorica,16,frizerzoran@t-com.me,www.frizerzoran.co.me,,,,,,,,,, 29,Njegoševa,,,42.4426463,19.2623672
Smile,11,069 534 702,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 62,Njegoševa,,,42.4436023,19.2629211
Wella,11,068 582 282,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 11,Njegoševa,,,42.4411429,19.2615572
Ana,11,069 555 583,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 30,Novaka Miloševa,,,42.4400822,19.2655804
Ilija,11,020 248 965,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 48,Novaka Miloševa,,,42.4396639,19.26697
Lijepa Žena,11,020 405 452,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 6,Novaka Miloševa,,,42.4405595,19.2639056
Modni atelje Ana,11,069 555 583,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 30,Novaka Miloševa,,,42.4400822,19.2655804
Bao,11,020 634 455,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 91,Oktobarske revolucije,,,42.4347085,19.2635294
Džavid,11,020 621 431,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 48,Oktobarske Revolucije,,,42.4347085,19.2635294
Estetika,11,020 634 555,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Oktobarske revolucije,,,42.4347085,19.2635294
Lekić Angel,11,020 621 431,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 48,Oktobarske revolucije,,,42.4347085,19.2635294
Lekić Angel,11,020 625 990,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 48,Oktobarske Revolucije,,,42.4347085,19.2635294
Como,11,020 234 154,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,P.C. Kruševac,,,42.441556,19.24301
Samir,11,020 234 157,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,P.C. Kruševac,,,42.441556,19.24301
Bella Donna,11,020 237 727,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Pariske Komune,,,42.4499666,19.258493
Sedam,11,020 272 155,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 69,Piperska,,,42.4589364,19.265621
Estetik studio San,11,067 239 217,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 177,Radosava Burića,,,42.4268955,19.2535117
Lela Hair studio,11,067 569 039,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 171,Radosava Burića,,,42.4268955,19.2535117
Daja,11,067 372 320,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 60,Save Kovačevića,,,42.430899,19.2636349
Fricko,11,067 267 762,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 107,Save Kovačevića,,,42.430899,19.2636349
Gara ,11,069 442 412,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 23,Save Kovačevića,,,42.430899,19.2636349
Marijana,11,067 384 497,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 52,Save Kovačevića,,,42.430899,19.2636349
Derasco Wellness center,11,020 664 031,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 85,Slobode,,,42.4430011,19.2644223
Estetic studio Dana,11,069 422 016,Podgorica,1032,Podgorica,16,esteticstudiodana@yahoo.com,,,,,,,,,,, 11,Svetozara Markovića,,,42.4442611,19.2531793
Frizerski studio Srđa,11,020 238 455,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 41,Svetozara Markovića,,,42.4442611,19.2531793
Luna frizerski salon,11,067 940 733,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 29,Svetozara Markovića,,,42.4442611,19.2531793
Mačeta,11,067 542 420,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 89,Svetozara Markovića,,,42.4442611,19.2531793
Milenijum,11,067 212 456,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 54B,Svetozara Markovića,,,42.4442611,19.2531793
Free style studio,11,069 550 280,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 11,Trg Božane Vučinić,,,42.4361843,19.2625228
Haris,11,069 019 155,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 20,Trg Božane Vučinić,,,42.4361843,19.2625228
